order_id,user_id,amount,quantity,created_at,status
A0510,0449,242.31,2,2025-08-07T00:08:00Z,PAID
A3825,0517,325.11,7,2025-08-02T13:36:00Z,Pending
A4418,0512,47.25,2,2025-08-11T23:57:00Z,PAID
A2238,0891,221.37,1,,Refunded
A0180,0564,461.19,2,2025-11-29T13:46:00Z,refunded
A3716,0282,450.41,5,2025-11-04T12:17:00Z,paid
A3180,0076,45.45,9,2025-01-24T12:18:00Z,Paid
A2779,0887,257.04,3,2025-11-12T00:32:00Z,Refunded
A4672,0462,32.6,8,,Refunded
A0861,0207,,3,2025-09-18T16:34:00Z,
A3404,0989,242.66,9,2025-08-06T20:15:00Z,Paid
A2668,0629,444.93,8,2025-03-06T20:18:00Z,refunded
A3472,0941,314.47,5,2025-08-18T22:44:00Z,refund
A2177,0718,436.59,6,2025-10-14T21:35:00Z,Pending
A0632,0212,462.73,3,2025-05-31T00:04:00Z,paid
A1233,0835,258.55,3,2025-03-08T23:06:00Z,paid
A2275,0104,107.56,8,2025-04-26T01:00:00Z,
A2556,0664,,2,2025-02-24T14:36:00Z,paid
A0384,0521,339.41,2,2025-02-10T00:12:00Z,paid
A0317,0400,154.38,2,2025-01-17T18:00:00Z,Paid
A4257,0006,294.5,6,2025-09-07T15:04:00Z,paid
A0107,0032,216.48,3,2025-07-21T21:22:00Z,
A0409,0067,269.14,8,2025-09-03T07:53:00Z,Pending
A3938,0684,,1,2025-12-03T13:08:00Z,Pending
A2367,0250,,1,2025-07-16T23:53:00Z,Paid
A0694,0220,420.75,6,2025-08-29T13:36:00Z,refund
A0161,0494,456.8,2,2025-02-03T16:48:00Z,refunded
A2761,0225,403.7,2,2025-05-11T03:58:00Z,refund
A0775,0936,245.17,4,2025-09-28T15:00:00Z,Pending
A0368,0099,319.54,3,2025-01-21T21:00:00Z,refunded
A4276,0323,,2,2025-07-24T12:08:00Z,paid
A0438,0584,464.94,9,2025-05-06T07:21:00Z,refund
A3933,0805,243.78,1,2025-04-26T11:15:00Z,
A1937,0274,163.81,7,2025-07-08T04:58:00Z,paid
A3710,0395,50.89,3,2025-04-09T05:54:00Z,Pending
A0571,0528,126.11,2,2025-09-05T01:15:00Z,refunded
A1462,0997,55.95,5,2025-01-24T06:58:00Z,
A2670,0408,201.02,7,2025-11-24T05:24:00Z,
A0319,0893,18.87,8,2025-01-26T15:30:00Z,refunded
A1027,0228,195.41,4,2025-06-20T08:34:00Z,Refunded
A4505,0817,490.09,5,2025-02-16T11:05:00Z,refunded
A3917,0280,15.1,5,2025-05-26T10:42:00Z,PAID
A0006,0055,197.93,5,,refunded
A0003,0894,27.17,5,2025-09-05T10:48:00Z,Refunded
A1598,0027,166.46,,2025-03-12T01:42:00Z,paid
A0145,0343,494.39,1,2025-07-18T13:02:00Z,
A2597,0840,278.08,6,2025-03-14T12:26:00Z,
A1447,0929,495.52,3,2025-06-06T06:47:00Z,PAID
A3544,0370,108.99,2,2025-04-15T15:55:00Z,refunded
A2526,0396,242.14,8,2025-02-25T09:17:00Z,refund
A0869,0815,486.26,6,2025-08-04T03:59:00Z,
A3891,0352,486.57,4,2025-05-28T17:57:00Z,Pending
A4367,0072,300.92,9,2025-02-21T15:20:00Z,refunded
A0724,0469,428.63,8,,Pending
A2898,0720,445.79,1,2025-01-25T22:50:00Z,refunded
A4607,0095,,3,2025-06-13T05:41:00Z,Refunded
A4362,0421,,2,2025-03-13T03:00:00Z,paid
A0043,0194,416.29,2,2025-12-14T15:53:00Z,PAID
A1261,0803,384.6,2,2025-12-05T11:00:00Z,refund
A2211,0237,492.58,2,2025-11-21T20:18:00Z,Pending
A2197,0335,278.22,2,2025-05-15T07:22:00Z,Refunded
A4306,0093,348.8,3,2025-01-08T10:54:00Z,Paid
A3504,0705,27.21,2,,Refunded
A3012,0527,171.1,9,2025-12-17T06:12:00Z,Paid
A2652,0466,248.35,1,2025-04-20T10:46:00Z,Paid
A0791,0680,421.45,8,2025-05-30T09:14:00Z,Pending
A1113,0918,,4,2025-09-01T04:29:00Z,refunded
A0136,0675,72.54,6,2025-05-22T04:46:00Z,Paid
A1828,0697,463.25,2,2025-02-26T09:07:00Z,Pending
A2276,0545,468.32,6,2025-02-18T09:15:00Z,paid
A2402,0851,109.48,5,2025-06-26T22:26:00Z,Refunded
A0169,0772,97.71,4,2025-05-15T22:03:00Z,PAID
A2128,0566,428.54,7,2025-07-11T02:56:00Z,Paid
A1365,0426,305.41,,2025-11-21T07:07:00Z,Paid
A0183,0649,416.66,5,2025-11-23T04:45:00Z,refunded
A2198,0964,281.98,7,,refund
A3075,0918,139.76,1,,
A2107,0016,192.58,8,,Paid
A0820,0246,,2,2025-11-17T06:31:00Z,refund
A1645,0428,208.72,8,2025-07-22T06:26:00Z,refund
A4779,0957,125.81,1,2025-05-21T12:06:00Z,Pending
A3071,0974,,6,2025-10-27T02:43:00Z,
A1862,0139,123.55,2,2025-07-16T07:05:00Z,paid
A2129,0067,223.6,,2025-01-01T14:30:00Z,paid
A4038,0218,285.34,9,2025-04-15T02:41:00Z,PAID
A1089,0241,415.51,8,2025-05-04T19:55:00Z,refund
A1413,0794,62.77,2,2025-11-28T10:34:00Z,paid
A3867,0217,195.05,2,2025-08-18T07:58:00Z,Paid
A0582,0266,382.18,4,2025-09-03T20:27:00Z,
A0298,0491,121.46,2,2025-02-21T11:15:00Z,Paid
A0606,0306,106.15,9,2025-06-29T05:41:00Z,PAID
A4406,0274,,7,2025-05-10T16:01:00Z,
A4717,0855,,1,2025-04-07T05:34:00Z,PAID
A0758,0494,306.0,6,2025-12-09T14:59:00Z,Pending
A0822,0439,346.82,5,2025-12-14T12:19:00Z,Paid
A4997,0248,129.79,,2025-03-07T22:46:00Z,refund
A4626,0455,346.51,6,2025-10-08T12:47:00Z,refunded
A4705,0435,16.86,,2025-11-05T10:43:00Z,refunded
A4822,0241,260.94,2,2025-12-11T13:04:00Z,Pending
A2033,0092,24.68,6,2025-06-24T20:16:00Z,paid
A0695,0959,453.13,5,2025-09-30T17:48:00Z,Refunded
A4085,0086,356.61,5,2025-04-26T07:44:00Z,Pending
A3869,0129,335.92,1,2025-06-10T06:50:00Z,Paid
A2821,0770,83.72,9,2025-07-11T01:36:00Z,Pending
A4013,0649,437.66,2,,Paid
A4937,0821,422.82,2,2025-02-03T10:00:00Z,paid
A2576,0669,189.53,1,2025-11-14T04:34:00Z,refunded
A2976,0636,,3,2025-07-10T13:59:00Z,refund
A3861,0275,269.94,5,,Pending
A1526,0955,154.08,,2025-07-30T17:45:00Z,
A2477,0948,421.51,2,2025-05-18T07:59:00Z,refund
A4749,0650,140.4,1,2025-06-18T00:33:00Z,refund
A0070,0060,87.52,9,,refunded
A0423,0536,312.27,7,2025-01-06T21:40:00Z,refunded
A4167,0900,364.98,6,2025-09-27T17:49:00Z,Refunded
A0061,0065,19.65,8,2025-07-07T10:49:00Z,refunded
A3804,0347,71.01,1,2025-05-02T21:34:00Z,PAID
A0465,0412,492.01,2,,refunded
A4462,0771,228.86,1,2025-10-29T00:56:00Z,refund
A2371,0246,177.44,,2025-01-10T22:56:00Z,Paid
A1693,0048,427.81,3,2025-04-09T18:53:00Z,PAID
A3328,0224,17.55,4,2025-02-24T08:20:00Z,PAID
A0965,0368,98.29,7,,paid
A1594,0684,47.24,6,2025-07-02T04:36:00Z,refunded
A4172,0705,462.52,4,2025-09-02T06:25:00Z,paid
A3998,0019,238.95,7,2025-10-03T08:39:00Z,Paid
A3925,0534,294.33,4,2025-01-21T00:53:00Z,PAID
A4648,0085,199.95,6,2025-05-27T10:16:00Z,Refunded
A1510,0731,80.6,2,2025-11-22T16:47:00Z,Paid
A0231,0613,,1,2025-08-05T12:33:00Z,
A1779,0151,468.11,,2025-12-14T11:00:00Z,Refunded
A3130,0114,392.11,8,,paid
A0288,0260,174.59,4,2025-11-11T19:18:00Z,refunded
A2075,0275,300.85,8,2025-10-24T09:11:00Z,Paid
A3282,0424,179.82,,2025-03-19T21:00:00Z,PAID
A0641,0156,483.54,1,2025-02-12T02:28:00Z,paid
A4186,0877,163.65,,2025-03-31T07:47:00Z,paid
A1673,0796,123.51,4,2025-06-19T21:54:00Z,
A1997,0817,473.8,3,2025-02-24T06:33:00Z,refunded
A0999,0171,346.84,9,2025-04-10T00:04:00Z,Refunded
A2598,0885,295.98,7,2025-11-12T18:38:00Z,Refunded
A1747,0286,442.77,8,,refunded
A3948,0411,198.08,2,2025-09-13T20:32:00Z,PAID
A3988,0248,150.13,5,,Paid
A1292,0441,185.49,2,2025-05-31T10:58:00Z,PAID
A1633,0338,92.7,1,2025-08-02T02:05:00Z,Paid
A2429,0315,168.82,2,2025-03-20T13:36:00Z,Paid
A4109,0933,29.1,2,2025-07-01T01:36:00Z,refund
A4263,0208,348.48,3,2025-05-06T08:20:00Z,PAID
A4268,0113,155.24,8,2025-09-08T01:55:00Z,refunded
A2461,0737,223.34,4,2025-01-14T03:11:00Z,Paid
A3250,0611,473.25,2,2025-10-10T05:13:00Z,Paid
A3203,0982,114.38,7,2025-01-29T00:08:00Z,PAID
A2312,0194,276.34,6,2025-04-28T00:07:00Z,Refunded
A4120,0176,133.25,3,2025-06-23T22:10:00Z,paid
A0280,0745,74.14,6,2025-07-01T13:14:00Z,Paid
A4135,0352,268.2,6,2025-10-29T07:55:00Z,refunded
A3618,0790,96.32,5,2025-08-02T08:12:00Z,refund
A4455,0940,83.58,6,,refund
A1060,0362,,7,2025-08-07T22:08:00Z,
A0896,0623,198.24,6,,Refunded
A1970,0007,107.17,6,2025-02-01T06:03:00Z,paid
A1130,0575,451.27,7,,refunded
A2567,0435,,1,2025-05-22T16:35:00Z,PAID
A3204,0389,408.77,7,2025-02-19T04:07:00Z,paid
A2533,0897,175.69,7,2025-12-19T19:41:00Z,Refunded
A3812,0649,185.43,5,2025-02-04T21:20:00Z,refund
A1964,0691,,7,2025-11-15T22:34:00Z,PAID
A1552,0319,362.32,,2025-11-23T19:55:00Z,refunded
A0922,0377,74.66,1,2025-11-12T06:21:00Z,paid
A2919,0304,468.59,5,2025-01-23T01:05:00Z,Refunded
A3069,0342,316.11,,2025-09-09T16:20:00Z,
A2470,0450,79.23,6,2025-08-27T21:21:00Z,PAID
A3711,0342,292.28,7,2025-06-23T07:02:00Z,refund
A2036,0151,386.75,5,2025-07-30T03:09:00Z,
A1222,0247,113.44,5,2025-02-10T12:11:00Z,
A0009,0213,97.46,6,2025-05-17T09:49:00Z,paid
A3116,0346,212.82,4,2025-02-17T04:19:00Z,paid
A2999,0398,102.27,,2025-05-02T21:11:00Z,paid
A0084,0739,320.94,6,2025-07-27T10:53:00Z,Refunded
A4633,0352,320.36,7,2025-09-29T05:42:00Z,Paid
A0707,0214,112.92,,2025-07-09T01:45:00Z,paid
A4378,0205,40.1,,2025-10-16T20:13:00Z,Paid
A4309,0276,198.49,1,2025-05-06T00:13:00Z,refund
A2124,0456,143.02,2,2025-02-25T00:04:00Z,Pending
A0848,0639,178.53,4,2025-03-25T09:06:00Z,Refunded
A0556,0827,132.23,5,2025-04-14T11:46:00Z,PAID
A3524,0693,68.71,5,2025-07-31T00:31:00Z,Pending
A2581,0110,425.24,8,2025-09-03T08:35:00Z,Paid
A3701,0791,265.79,4,2025-10-06T18:50:00Z,Paid
A3261,0876,451.17,2,2025-11-25T09:09:00Z,
A2962,0537,23.9,9,2025-06-04T14:49:00Z,refunded
A3137,0908,444.14,5,2025-09-20T11:07:00Z,refund
A2183,0060,228.79,4,2025-12-16T10:12:00Z,PAID
A0206,0004,,1,2025-09-04T19:44:00Z,Refunded
A4820,0369,209.11,2,2025-06-06T14:37:00Z,PAID
A1291,0102,170.14,4,2025-09-19T02:44:00Z,
A2518,0722,489.83,4,2025-07-01T04:31:00Z,Pending
A1589,0829,162.37,9,2025-03-09T02:46:00Z,PAID
A0098,0126,213.69,9,2025-10-24T11:43:00Z,refunded
A0360,0886,134.73,3,2025-03-10T00:19:00Z,Paid
A1809,0082,232.96,3,2025-10-16T11:00:00Z,paid
A0085,0666,457.16,6,2025-05-19T16:21:00Z,Paid
A2656,0701,497.93,4,2025-02-12T11:03:00Z,
A1266,0223,179.18,2,2025-12-10T12:38:00Z,paid
A0143,0218,49.05,7,2025-11-21T23:55:00Z,
A0750,0410,140.49,6,2025-02-18T23:04:00Z,Pending
A0441,0943,71.96,5,2025-01-02T03:04:00Z,Pending
A2807,0438,386.32,,2025-09-28T13:31:00Z,Paid
A4425,0263,319.96,9,,Paid
A3465,0178,414.02,3,2025-05-27T15:07:00Z,Refunded
A1055,0414,10.35,2,2025-04-13T03:02:00Z,refund
A3434,0430,44.05,5,2025-08-07T15:10:00Z,refunded
A1791,0013,211.85,8,2025-10-23T09:00:00Z,paid
A4316,0670,329.22,1,2025-10-08T16:02:00Z,Pending
A1506,0314,212.38,8,2025-09-22T15:32:00Z,refund
A1707,0951,435.79,4,2025-02-14T19:04:00Z,refunded
A2636,0465,239.05,,2025-09-09T15:34:00Z,refunded
A2359,0471,224.82,3,2025-11-12T16:17:00Z,Pending
A2058,0441,280.11,5,2025-04-30T22:31:00Z,refund
A2102,0583,24.13,6,2025-09-24T14:55:00Z,Paid
A1927,0593,87.73,,2025-06-05T07:25:00Z,
A4303,0192,,6,2025-08-13T10:52:00Z,PAID
A3392,0369,304.25,8,2025-09-12T02:53:00Z,paid
A1596,0693,452.26,4,2025-04-14T00:46:00Z,refunded
A3547,0629,276.17,3,,PAID
A0037,0299,330.39,9,2025-04-19T00:54:00Z,Refunded
A0829,0056,,3,2025-01-08T02:57:00Z,
A4740,0030,466.55,7,2025-08-06T02:24:00Z,
A4550,0096,403.31,6,2025-01-04T02:07:00Z,Paid
A2989,0142,452.35,,,Paid
A1207,0961,89.59,5,2025-03-29T01:47:00Z,PAID
A1264,0747,21.81,7,2025-08-27T22:19:00Z,Pending
A0112,0817,106.55,3,2025-03-11T02:26:00Z,refunded
A0569,0565,221.14,1,2025-01-02T04:09:00Z,Refunded
A1773,0461,147.38,1,2025-11-24T23:42:00Z,refund
A0912,0410,32.53,6,,PAID
A3449,0758,,8,2025-08-30T02:50:00Z,Pending
A1414,0267,175.38,9,,paid
A4676,0575,275.92,2,2025-11-02T00:53:00Z,refunded
A2331,0061,213.74,8,2025-10-30T05:59:00Z,Refunded
A4499,0046,163.52,8,2025-03-30T13:42:00Z,Paid
A2430,0605,,,2025-08-19T06:53:00Z,refund
A4428,0317,492.1,5,2025-06-13T18:00:00Z,Refunded
A4134,0012,398.79,7,2025-05-19T11:05:00Z,Refunded
A2742,0022,164.37,2,2025-05-12T22:09:00Z,PAID
A4592,0260,263.3,1,2025-12-14T22:23:00Z,paid
A2059,0342,373.33,8,2025-08-16T05:28:00Z,PAID
A1663,0061,299.88,3,2025-10-23T01:10:00Z,refunded
A4519,0720,5.5,4,2025-10-07T01:07:00Z,refund
A2395,0478,242.89,3,2025-03-21T10:37:00Z,PAID
A3156,0385,330.79,6,,refunded
A3385,0801,277.57,5,2025-08-11T07:36:00Z,Pending
A0032,0275,209.63,5,2025-02-06T01:03:00Z,refunded
A4007,0194,,4,2025-01-15T15:37:00Z,refund
A0332,0865,280.25,5,2025-02-08T06:54:00Z,refund
A3901,0287,233.8,2,2025-07-03T12:17:00Z,refund
A0111,0419,438.14,7,,paid
A2122,0636,93.81,,2025-07-24T13:13:00Z,Paid
A1278,0710,446.81,3,,Refunded
A2279,0774,,5,2025-11-12T23:45:00Z,PAID
A1871,0858,79.66,2,2025-02-14T10:36:00Z,Refunded
A0863,0164,85.96,6,2025-04-20T17:00:00Z,refunded
A2737,0355,423.71,9,2025-03-19T15:02:00Z,refund
A4170,0476,426.77,6,2025-04-06T19:57:00Z,Paid
A0982,0666,436.96,6,2025-03-22T16:33:00Z,Paid
A0216,0127,160.22,8,2025-04-29T08:25:00Z,refunded
A4183,0333,81.36,7,2025-03-24T11:55:00Z,Refunded
A2936,0365,447.02,4,2025-08-16T09:51:00Z,refund
A0016,0870,389.26,6,2025-07-20T06:39:00Z,refunded
A1890,0105,247.27,5,2025-10-18T16:53:00Z,Pending
A4487,0399,212.05,2,2025-12-17T00:45:00Z,refund
A2116,0865,171.89,3,2025-11-07T23:03:00Z,Paid
A0693,0021,328.75,7,,Paid
A2790,0004,153.05,2,2025-05-17T18:26:00Z,Paid
A2607,0073,448.99,4,2025-11-29T15:15:00Z,Paid
A3478,0027,315.12,4,,Pending
A0730,0360,,4,2025-12-08T22:59:00Z,refunded
A1918,0707,,5,2025-11-30T09:50:00Z,PAID
A4873,0745,87.06,5,2025-10-11T16:42:00Z,Pending
A2335,0148,390.98,6,2025-02-25T04:43:00Z,paid
A4217,0005,100.89,9,2025-01-10T02:41:00Z,refunded
A2358,0586,396.69,5,2025-03-09T03:03:00Z,Refunded
A3038,0222,370.97,2,2025-04-11T15:09:00Z,refund
A1332,0194,41.13,2,2025-03-10T10:21:00Z,Refunded
A1686,0406,,9,2025-10-24T12:12:00Z,refund
A1936,0079,101.08,1,2025-04-17T20:33:00Z,Pending
A2764,0948,157.64,5,2025-05-22T18:49:00Z,
A4171,0273,218.85,,2025-01-22T07:51:00Z,refunded
A1033,0018,8.23,6,2025-06-22T14:19:00Z,Refunded
A0221,0513,35.81,,2025-09-18T06:17:00Z,refunded
A1378,0546,417.37,6,2025-02-04T00:58:00Z,
A0328,0017,89.93,4,2025-01-16T17:15:00Z,Paid
A0590,0773,158.26,3,2025-04-06T22:13:00Z,Pending
A2499,0159,440.07,4,,refunded
A4667,0995,163.16,7,2025-04-29T22:04:00Z,PAID
A2752,0832,148.73,8,2025-05-01T06:46:00Z,refund
A2339,0015,275.02,1,2025-02-10T17:54:00Z,Refunded
A4203,0443,174.64,3,2025-10-17T12:40:00Z,PAID
A0321,0218,234.46,6,2025-02-23T13:12:00Z,refunded
A3952,0631,48.44,6,,
A2138,0596,171.82,8,2025-07-31T19:32:00Z,refund
A0142,0314,18.49,8,2025-02-26T08:47:00Z,
A2425,0419,35.94,2,2025-08-09T21:06:00Z,refund
A4870,0615,348.17,7,2025-08-15T21:14:00Z,Refunded
A1679,0047,314.18,7,2025-01-31T11:14:00Z,PAID
A0254,0197,395.85,8,2025-07-10T11:20:00Z,Pending
A4533,0182,305.51,7,2025-05-13T10:39:00Z,refunded
A1360,0855,243.11,5,2025-03-10T03:18:00Z,refunded
A0938,0862,334.93,4,,Pending
A4205,0517,29.23,9,2025-09-02T07:08:00Z,Paid
A4604,0983,182.83,5,2025-05-22T11:29:00Z,refunded
A2465,0960,200.36,9,2025-08-24T02:36:00Z,Paid
A1787,0469,260.8,,2025-06-14T04:51:00Z,refunded
A1042,0595,,6,2025-12-17T06:14:00Z,Refunded
A1467,0311,67.31,8,2025-07-07T11:03:00Z,Pending
A1080,0976,265.31,2,2025-05-09T05:20:00Z,refunded
A0463,0484,124.25,,2025-04-18T14:20:00Z,
A2595,0569,368.34,4,2025-04-13T19:20:00Z,paid
A2673,0154,59.74,8,2025-05-24T09:55:00Z,PAID
A1911,0450,325.78,8,2025-04-08T05:53:00Z,Refunded
A3628,0342,191.44,2,2025-09-21T10:15:00Z,refund
A2777,0609,213.41,9,2025-02-20T12:51:00Z,refund
A2028,0099,227.39,8,2025-05-31T03:55:00Z,refund
A3076,0950,,2,2025-04-04T17:52:00Z,Pending
A4588,0248,360.63,,,refund
A1158,0346,366.45,,2025-03-27T01:43:00Z,PAID
A0646,0683,232.94,6,2025-10-19T04:45:00Z,refunded
A0900,0395,334.17,,,
A4715,0540,430.73,3,2025-08-28T15:06:00Z,PAID
A3287,0103,459.77,7,2025-08-21T04:46:00Z,Paid
A4438,0119,381.62,7,2025-06-12T17:10:00Z,paid
A1078,0295,86.76,6,2025-07-27T17:34:00Z,paid
A1244,0078,493.34,6,2025-03-05T13:27:00Z,PAID
A0849,0752,43.26,3,,
A3575,0347,300.63,3,2025-01-21T19:16:00Z,Paid
A2558,0254,130.91,9,2025-06-02T22:49:00Z,refunded
A2446,0926,352.94,1,2025-05-12T11:32:00Z,refund
A2810,0417,,6,2025-12-12T12:45:00Z,refunded
A0792,0680,221.73,,2025-11-03T02:14:00Z,Pending
A2175,0764,124.48,8,2025-07-05T22:11:00Z,PAID
A0486,0343,,,2025-08-10T02:05:00Z,Refunded
A2538,0698,227.43,2,2025-04-29T16:26:00Z,Paid
A4018,0196,272.25,5,2025-11-12T17:40:00Z,Refunded
A3135,0538,416.36,2,2025-06-17T17:10:00Z,Refunded
A3254,0293,350.63,2,2025-10-16T10:54:00Z,paid
A0748,0225,107.4,3,2025-07-11T23:17:00Z,refund
A1882,0195,,3,2025-07-02T21:10:00Z,refund
A2826,0948,,4,2025-10-08T06:19:00Z,Pending
A2054,0334,437.15,6,2025-10-07T16:04:00Z,Refunded
A3175,0424,400.64,8,2025-09-04T21:22:00Z,Paid
A2327,0235,309.76,,2025-08-04T03:58:00Z,PAID
A1259,0105,29.75,4,,paid
A4010,0991,265.96,,2025-08-14T01:24:00Z,Refunded
A2773,0277,284.75,4,2025-01-30T00:34:00Z,paid
A3178,0962,237.96,3,2025-04-26T11:02:00Z,paid
A3954,0201,245.8,4,2025-11-02T09:52:00Z,Pending
A4752,0028,136.28,2,,refund
A0953,0048,42.74,8,2025-04-24T02:52:00Z,Refunded
A1211,0739,49.42,2,2025-04-12T10:24:00Z,Paid
A4748,0084,,9,2025-06-04T23:34:00Z,Pending
A4850,0278,,3,2025-01-30T00:38:00Z,paid
A1465,0061,301.73,2,2025-02-17T10:09:00Z,refund
A3405,0569,6.59,5,2025-01-27T00:13:00Z,PAID
A0140,0956,482.75,6,2025-05-16T00:44:00Z,refunded
A4946,0792,249.46,9,2025-10-11T12:16:00Z,Refunded
A1563,0292,230.3,2,2025-05-17T20:15:00Z,PAID
A2076,0134,381.13,6,2025-03-11T03:59:00Z,refunded
A1661,0257,,4,2025-08-10T08:47:00Z,refund
A2390,0832,18.73,1,2025-06-29T17:45:00Z,Paid
A0481,0019,436.39,2,2025-05-19T03:05:00Z,Refunded
A4988,0665,486.46,7,2025-07-21T18:06:00Z,paid
A0584,0808,122.29,9,2025-08-02T20:52:00Z,paid
A1752,0538,128.21,,2025-04-11T14:25:00Z,PAID
A1641,0514,336.16,9,2025-12-01T13:40:00Z,refunded
A1271,0920,27.51,5,2025-09-04T20:13:00Z,paid
A1897,0750,187.36,7,2025-03-01T03:59:00Z,paid
A3761,0857,354.46,4,2025-09-19T08:51:00Z,PAID
A4657,0714,236.7,7,,
A1875,0707,145.39,2,2025-06-25T05:19:00Z,Refunded
A3396,0758,68.47,9,2025-01-16T08:23:00Z,refund
A4357,0521,236.35,,2025-06-05T10:38:00Z,Pending
A3439,0733,20.36,2,2025-11-12T00:31:00Z,Paid
A0219,0150,341.57,5,2025-07-01T11:42:00Z,refunded
A1469,0976,365.63,8,2025-03-14T21:31:00Z,
A2971,0528,198.49,1,2025-06-05T08:25:00Z,Paid
A1485,0241,411.21,7,2025-10-19T07:13:00Z,refund
A0329,0002,36.14,7,2025-02-27T23:50:00Z,paid
A2149,0206,140.73,,,Paid
A4984,0874,283.77,,2025-06-27T22:38:00Z,PAID
A1974,0290,498.21,2,2025-12-12T16:55:00Z,Paid
A3423,0245,249.04,6,2025-03-11T22:17:00Z,paid
A4836,0688,62.12,7,2025-06-14T14:12:00Z,Paid
A3173,0433,97.6,3,2025-01-10T21:19:00Z,
A2590,0021,288.93,3,2025-02-28T05:56:00Z,
A3843,0066,253.47,2,2025-04-14T21:01:00Z,refunded
A4699,0756,129.95,7,2025-11-21T05:08:00Z,paid
A4944,0463,461.86,6,2025-06-11T12:41:00Z,Paid
A0178,0195,37.99,2,2025-08-20T03:02:00Z,
A4630,0285,446.67,9,2025-01-01T05:46:00Z,Paid
A2870,0203,130.7,4,2025-01-15T21:31:00Z,PAID
A4701,0924,327.77,5,2025-02-16T22:46:00Z,Paid
A0470,0663,,3,2025-08-14T14:51:00Z,refunded
A4889,0043,276.66,6,2025-07-18T05:32:00Z,Refunded
A0003,0894,27.17,5,2025-09-05T15:48:00Z,refunded
A0580,0699,15.72,4,2025-04-05T18:11:00Z,refunded
A3923,0372,126.42,1,2025-05-10T22:58:00Z,Paid
A3315,0405,305.25,4,2025-10-13T11:37:00Z,Pending
A1498,0526,,,2025-08-29T19:15:00Z,Refunded
A2675,0268,91.45,6,2025-07-26T14:22:00Z,refund
A2472,0035,424.25,9,2025-09-10T19:29:00Z,Refunded
A2148,0730,451.98,,2025-01-11T06:06:00Z,refunded
A1709,0995,188.43,7,2025-10-01T08:17:00Z,paid
A2957,0655,481.43,6,2025-09-18T15:19:00Z,Paid
A3138,0189,358.89,3,2025-01-21T00:45:00Z,
A4647,0823,413.54,3,2025-01-10T03:27:00Z,refunded
A0208,0245,471.35,,2025-08-31T14:17:00Z,refund
A3294,0703,,9,2025-02-08T16:32:00Z,refunded
A1781,0806,480.02,9,2025-08-07T03:59:00Z,refund
A4529,0315,351.77,2,2025-03-19T06:58:00Z,refund
A1750,0199,388.94,,2025-01-01T19:08:00Z,refund
A1345,0648,438.93,,2025-08-24T04:51:00Z,
A0210,0374,43.71,6,2025-07-31T16:39:00Z,refunded
A3681,0723,205.87,5,2025-05-20T19:08:00Z,Paid
A0029,0287,393.31,5,2025-04-27T20:52:00Z,refunded
A0066,0850,80.17,3,2025-05-03T07:41:00Z,refunded
A3098,0308,327.05,8,2025-02-23T22:50:00Z,PAID
A0042,0823,309.58,1,2025-08-12T19:46:00Z,refunded
A0625,0454,481.31,4,2025-08-02T01:29:00Z,refunded
A2046,0347,204.1,9,2025-02-06T05:04:00Z,refunded
A0128,0958,267.94,5,2025-12-19T09:39:00Z,Refunded
A1049,0858,347.08,,2025-10-17T10:59:00Z,Refunded
A1863,0140,408.34,1,2025-04-28T17:19:00Z,Pending
A1179,0072,14.16,8,2025-10-16T06:01:00Z,
A2252,0147,366.51,9,2025-04-02T02:03:00Z,refunded
A2178,0284,434.69,,2025-06-20T23:15:00Z,refunded
A0232,0032,292.74,6,2025-02-11T22:19:00Z,Refunded
A0983,0524,485.29,8,2025-08-09T01:21:00Z,Pending
A3323,0571,147.79,,2025-04-13T19:22:00Z,Refunded
A1125,0601,478.44,1,2025-08-28T11:55:00Z,paid
A4358,0897,24.68,9,,Refunded
A2095,0469,494.77,5,2025-11-21T14:22:00Z,paid
A1096,0401,152.3,8,2025-04-30T22:44:00Z,refunded
A4887,0513,5.81,,2025-04-14T22:45:00Z,Refunded
A2508,0818,375.67,4,,Pending
A0227,0250,377.23,,2025-05-11T14:55:00Z,refunded
A4051,0027,192.25,4,2025-12-13T19:57:00Z,
A4059,0087,62.84,5,2025-11-27T14:52:00Z,
A0291,0825,,4,2025-06-14T04:45:00Z,paid
A3754,0548,298.55,5,2025-02-06T21:47:00Z,paid
A1642,0332,275.86,4,2025-03-21T03:53:00Z,Pending
A4197,0128,334.31,7,2025-09-11T06:52:00Z,PAID
A4398,0162,187.23,2,,PAID
A0665,0244,465.85,7,2025-07-04T03:28:00Z,paid
A1597,0891,151.03,8,2025-01-11T20:58:00Z,paid
A1383,0998,492.79,5,2025-01-11T21:28:00Z,Paid
A3277,0931,35.85,3,2025-09-03T19:58:00Z,
A1789,0023,449.34,4,2025-07-12T06:15:00Z,refunded
A4185,0918,33.28,7,2025-07-25T01:42:00Z,refunded
A0118,0901,261.86,8,2025-05-21T16:01:00Z,Paid
A1470,0161,235.24,4,2025-06-05T14:13:00Z,paid
A2948,0540,369.47,7,2025-05-19T03:18:00Z,refund
A1176,0330,293.52,9,2025-08-01T17:25:00Z,paid
A2243,0614,32.63,,2025-06-28T13:12:00Z,refund
A2676,0581,76.93,7,,refunded
A0353,0701,320.44,7,2025-03-22T16:13:00Z,refund
A0303,0469,296.63,4,2025-11-12T15:32:00Z,PAID
